	GRIDCODE	NCP_cur	NCP_ssp1	NCP_ssp3	NCP_ssp5
322	11733	0.8790185848871866	0.8790185848871866	0.8790185848871866	0.8790185848871866
323	11734	0.9835281769434611	0.9835281769434611	0.9835281769434611	0.9835281769434611
324	11735	0.9561093052228292	0.9561081727345785	0.9561081727345785	0.9560863375663757
325	11736	0.9865736564000448	0.9865736564000448	0.9865736564000448	0.9865736564000448
326	11737	0.5661733349164327	0.5661733349164327	0.5661733349164327	0.5661733349164327
327	11738	0.6861476500829061	0.8091230193773905	0.8291708827018738	0.6910514036814371
328	11739	0.4370845556259155	0.5892123579978943	0.6168736020723978	0.44099482893943787
329	11740	0.30068473021189374	0.394419401884079	0.4143681327501933	0.3015769322713216
330	11741	0.5844706892967224	0.6462401549021403	0.6627984841664633	0.5859076579411825
331	11742	0.7518353263537089	0.8304521242777506	0.8344258268674215	0.7566155195236206
332	11743	0.7923949162165324	0.8701127568880717	0.8718641996383667	0.7959556579589844
333	11744	0.7436245481173197	0.843346099058787	0.8605736096700033	0.749783456325531
334	11745	0.9513607819875082	0.9549865126609802	0.9551652471224467	0.9513607819875082
335	11746	0.5618484020233154	0.6030489206314087	0.6032841006914774	0.5644421378771464
336	11747	0.34017280737559	0.49313289920488995	0.51236492395401	0.3474157750606537
337	11748	0.31180334091186523	0.45183313886324566	0.47246381640434265	0.3152923285961151
338	11749	0.14333797494570413	0.2859831353028615	0.3106631437937419	0.14854271709918976
339	11750	0.22759336233139038	0.3229549527168274	0.3384982645511627	0.22902844846248627
340	11751	0.44248636563618976	0.47525516152381897	0.4780748983224233	0.44516199827194214
341	11752	0.7431126634279887	0.8249977827072144	0.8272326787312826	0.7431251605351766
342	11753	0.17460804680983225	0.3364347815513611	0.35374732812245685	0.17799872159957886
343	11754	0.22527546683947244	0.40796346465746564	0.42996065815289813	0.2320185750722885
344	11755	0.5100080768267313	0.5689277052879333	0.5770460565884908	0.5156329075495402
345	11756	0.43359559774398804	0.4528393844763438	0.45687243342399597	0.4341716368993123
346	11757	0.3243914345900218	0.34573495388031006	0.3550621569156647	0.3250122666358948
347	11758	0.2668149967988332	0.3425968786080678	0.3730914791425069	0.268528292576472
348	11759	0.9999999602635702	0.9999999602635702	0.9999999602635702	0.9999999602635702
349	11760	1.00000003973643	1.00000003973643	1.00000003973643	1.00000003973643
350	11761	0.9830975333849589	0.9825224677721659	0.9825224677721659	0.9825224677721659
351	11762	0.9957877596219381	0.996531069278717	0.996531069278717	0.9957874218622843
352	11763	0.9746858676274618	0.9849045475323995	0.985294779141744	0.9748136401176453
353	11764	0.9438058733940125	0.9575725793838501	0.9594346284866333	0.9442064762115479
354	11765	0.993395189444224	0.9936817685763041	0.9936817685763041	0.993395189444224
355	11766	0.9906243880589803	0.9940173625946045	0.9941866397857666	0.9905981421470642
356	11767	0.8325842221577963	0.8349340558052063	0.8349340558052063	0.8325842221577963
357	11768	1.0000000596046448	1.0000000596046448	1.0000000596046448	1.0000000596046448
358	11769	1.0	1.0	1.0	1.0
359	11770	1.0000000198682149	1.0000000198682149	1.0000000198682149	1.0000000198682149
360	11771	0.9999927481015524	0.9999927481015524	0.9999927481015524	0.9999927481015524
361	11772	0.9999996821085612	0.9999996821085612	0.9999996821085612	0.9999996821085612
362	11773	0.9997593959172567	0.9997593959172567	0.9997593959172567	0.9997593959172567
363	11774	0.9985979398091634	0.9991450111071268	0.9991450111071268	0.9985979398091634
364	11775	0.9999227921168009	0.9999227921168009	0.9999227921168009	0.9999227921168009
365	11776	1.00000003973643	1.00000003973643	1.00000003973643	1.00000003973643
366	11777	1.0	1.0	1.0	1.0
367	11778	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.6666666666666666
368	11779	1.0	1.0	1.0	1.0
369	11780	0.0	0.0	0.0	0.0
370	11781	0.0	0.0	0.0	0.0
371	11782	0.9999579787254333	0.9999579787254333	0.9999579787254333	0.9999579787254333
372	11783	0.9999999403953552	0.9999999403953552	0.9999999403953552	0.9999999403953552
373	11784	1.0	1.0	1.0	1.0
374	11785	0.9999999602635702	0.9999999602635702	0.9999999602635702	0.9999999602635702
375	11786	0.9925993879636129	0.9925993879636129	0.9925993879636129	0.9925993879636129
376	11787	0.862011730670929	0.862011730670929	0.862011730670929	0.862011730670929
377	11788	1.0	1.0	1.0	1.0
