,fid,iso3,1850,1900,1910,1945,1980,2015,SSP1,SSP3,SSP5,long,lat
926,17143.0,RUS17143.0,78.95,97.69,98.03,98.47,98.23,98.15,97.33,95.89,98.16,42.5,43.5
927,17144.0,RUS17144.0,66.43,98.28,99.5,99.32,97.67,97.47,95.17,89.86,97.26,42.5,44.5
928,17145.0,RUS17145.0,56.76,91.4,98.37,98.43,89.31,87.93,83.1,73.34,85.23,42.5,45.5
929,17146.0,RUS17146.0,59.19,93.6,97.79,96.91,91.1,90.29,83.86,73.13,89.76,42.5,46.5
930,17147.0,RUS17147.0,64.21,99.79,99.83,99.92,99.88,99.87,99.55,99.28,99.86,42.5,47.5
931,17148.0,RUS17148.0,37.55,99.91,99.98,100.0,99.91,99.9,98.06,96.7,99.87,42.5,48.5
932,17230.0,RUS17230.0,38.49,100.0,99.99,99.91,99.9,99.91,99.15,97.52,99.99,42.5,130.5
933,17231.0,RUS17231.0,79.98,99.72,99.68,99.71,99.72,99.71,99.6,99.13,99.77,42.5,131.5
934,17506.0,RUS17506.0,96.54,99.21,99.17,99.2,99.22,99.21,99.23,99.19,99.18,41.5,46.5
935,17507.0,RUS17507.0,92.03,100.0,100.0,100.0,100.0,100.0,99.94,99.97,100.0,41.5,47.5
936,17508.0,RUS17508.0,94.38,99.24,99.48,99.71,99.05,99.22,98.95,98.77,99.54,41.5,48.5
937,9917.0,SWE9917.0,60.95,96.41,99.67,99.55,91.01,90.74,82.5,83.84,92.46,62.5,17.5
938,10275.0,SWE10275.0,25.21,97.17,97.86,96.24,97.87,97.65,90.23,86.29,97.35,61.5,15.5
939,10276.0,SWE10276.0,27.3,45.38,46.44,48.59,99.1,99.06,98.68,98.49,99.04,61.5,16.5
940,10277.0,SWE10277.0,61.05,40.47,36.4,28.71,98.2,98.38,98.4,98.58,98.39,61.5,17.5
941,10633.0,SWE10633.0,0.31,12.95,15.82,24.8,97.52,97.59,97.6,97.71,97.6,60.5,13.5
942,10634.0,SWE10634.0,29.01,37.01,37.47,33.03,98.5,98.69,98.69,98.86,98.69,60.5,14.5
943,10635.0,SWE10635.0,6.58,26.93,30.95,44.88,99.7,100.0,99.98,99.99,100.0,60.5,15.5
944,10636.0,SWE10636.0,25.86,35.49,37.48,55.42,99.85,100.0,99.97,99.98,100.0,60.5,16.5
945,10637.0,SWE10637.0,26.96,36.42,39.03,70.84,99.98,99.99,99.99,99.99,99.99,60.5,17.5
946,10638.0,SWE10638.0,17.33,33.18,34.92,70.61,99.97,99.97,99.97,99.98,99.97,60.5,18.5
947,10993.0,SWE10993.0,44.8,46.92,47.44,86.01,99.93,99.92,99.92,99.93,99.92,59.5,13.5
948,10994.0,SWE10994.0,9.68,27.05,29.94,67.3,99.29,99.53,99.57,99.67,99.56,59.5,14.5
949,10995.0,SWE10995.0,13.92,25.14,26.05,62.26,92.16,92.04,92.04,91.45,92.04,59.5,15.5
950,10996.0,SWE10996.0,0.0,0.0,2.55,31.58,99.97,100.0,100.0,100.0,100.0,59.5,16.5
951,10997.0,SWE10997.0,50.0,0.0,0.0,76.05,99.85,99.94,99.94,99.99,99.94,59.5,17.5
952,10998.0,SWE10998.0,50.0,50.0,0.0,96.64,99.82,99.91,99.91,99.99,99.91,59.5,18.5
953,11352.0,SWE11352.0,0.0,0.23,1.81,87.14,99.92,99.97,99.97,99.99,99.97,58.5,12.5
954,11353.0,SWE11353.0,0.0,0.01,0.11,65.2,99.11,99.01,99.01,99.0,99.01,58.5,13.5
955,11354.0,SWE11354.0,50.0,0.0,0.0,84.73,97.88,97.62,97.62,98.49,97.62,58.5,14.5
956,11355.0,SWE11355.0,5.46,91.63,92.97,96.27,94.41,93.3,61.92,40.33,93.58,58.5,15.5
957,11356.0,SWE11356.0,20.78,95.93,97.5,97.6,92.89,91.73,71.6,59.13,91.7,58.5,16.5
958,11357.0,SWE11357.0,68.83,99.6,99.8,99.81,99.2,99.03,96.81,94.11,99.08,58.5,17.5
959,11712.0,SWE11712.0,83.73,97.85,98.24,98.31,97.14,97.05,96.2,96.29,97.17,57.5,12.5
960,11713.0,SWE11713.0,76.67,99.03,99.28,99.26,98.73,98.69,98.23,97.91,98.7,57.5,13.5
961,11714.0,SWE11714.0,81.56,98.31,98.32,98.22,97.71,97.67,96.94,97.44,97.74,57.5,14.5
962,11715.0,SWE11715.0,56.44,98.91,99.19,99.14,98.3,98.05,94.92,93.36,97.56,57.5,15.5
963,11716.0,SWE11716.0,75.62,97.03,97.3,97.51,96.56,96.47,95.19,95.01,96.44,57.5,16.5
964,11717.0,SWE11717.0,32.15,96.37,99.84,99.36,94.36,92.86,81.14,77.01,91.49,57.5,17.5
965,11718.0,SWE11718.0,0.0,17.6,60.07,65.87,25.77,25.25,16.0,1.97,25.15,57.5,18.5
966,12073.0,SWE12073.0,0.0,69.28,97.39,97.56,68.22,65.82,42.18,20.18,64.73,56.5,13.5
967,12074.0,SWE12074.0,50.0,50.0,50.0,100.0,19.5,0.0,0.0,50.0,0.0,56.5,14.5
968,12075.0,SWE12075.0,1.35,9.86,11.7,20.09,19.76,20.09,21.63,12.11,21.63,56.5,15.5
969,12076.0,SWE12076.0,26.03,26.06,28.07,35.32,34.78,34.8,37.61,29.18,37.61,56.5,16.5
970,12433.0,SWE12433.0,0.0,0.0,0.0,3.45,3.49,3.49,3.88,0.0,3.88,55.5,13.5
971,10264.0,NOR10264.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,4.5
972,10265.0,NOR10265.0,50.0,0.0,0.0,9.6,9.6,9.6,10.12,0.0,0.0,61.5,5.5
973,10624.0,NOR10624.0,1.16,8.39,8.89,10.9,11.45,11.31,17.79,10.94,5.91,60.5,4.5
974,10625.0,NOR10625.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,5.5
975,10630.0,NOR10630.0,0.0,0.8,1.83,8.73,7.98,7.3,9.14,1.83,1.63,60.5,10.5
976,10631.0,NOR10631.0,43.13,56.54,60.19,70.87,71.0,70.96,73.9,62.16,68.94,60.5,11.5
977,10632.0,NOR10632.0,35.49,37.46,37.63,38.23,37.01,38.49,40.21,39.13,39.7,60.5,12.5
978,10985.0,NOR10985.0,0.0,0.0,0.0,2.95,2.95,2.95,2.95,0.0,0.7,59.5,5.5
979,10986.0,NOR10986.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,6.5
980,10989.0,NOR10989.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,59.5,9.5
981,10990.0,NOR10990.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,59.5,10.5
982,10991.0,NOR10991.0,0.0,0.16,0.16,1.74,1.74,1.99,1.74,0.16,2.92,59.5,11.5
983,10992.0,NOR10992.0,0.0,0.25,0.24,3.13,3.13,7.77,3.71,0.24,36.46,59.5,12.5
984,11345.0,NOR11345.0,50.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,58.5,5.5
985,11346.0,NOR11346.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5,6.5
986,11347.0,NOR11347.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,58.5,7.5
987,11348.0,NOR11348.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,58.5,8.5
988,11349.0,NOR11349.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5,9.5
989,11350.0,NOR11350.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5,10.5
990,11351.0,NOR11351.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5,11.5
991,10618.0,GBR10618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,-1.5
992,10619.0,GBR10619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,-0.5
993,10976.0,GBR10976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,-3.5
994,11333.0,GBR11333.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5,-6.5
995,11335.0,GBR11335.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5,-4.5
996,11336.0,GBR11336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5,-3.5
997,11337.0,GBR11337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5,-2.5
998,11692.0,GBR11692.0,0.52,26.22,42.21,67.2,85.92,82.3,70.44,87.08,82.74,57.5,-7.5
999,11695.0,GBR11695.0,84.37,67.12,59.5,70.1,83.63,80.65,72.64,84.33,80.74,57.5,-4.5
1000,11696.0,GBR11696.0,51.36,61.65,57.74,61.05,86.91,79.69,64.01,88.0,80.17,57.5,-3.5
1001,11697.0,GBR11697.0,61.62,68.24,69.4,80.09,91.51,89.09,81.34,91.95,89.24,57.5,-2.5
1002,11698.0,GBR11698.0,33.18,52.73,55.7,75.38,87.95,85.88,77.83,88.38,86.04,57.5,-1.5
1003,12054.0,GBR12054.0,18.21,41.47,44.98,78.3,92.61,90.51,80.11,93.53,90.99,56.5,-5.5
1004,12055.0,GBR12055.0,19.31,37.68,53.61,79.14,81.48,81.41,79.63,81.48,81.42,56.5,-4.5
1005,12056.0,GBR12056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,-3.5
1006,12057.0,GBR12057.0,50.0,13.59,50.0,99.59,100.0,99.5,99.1,100.0,99.53,56.5,-2.5
1007,12414.0,GBR12414.0,50.0,0.0,0.0,0.0,62.17,46.21,0.0,64.61,46.21,55.5,-5.5
1008,12415.0,GBR12415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.5,-4.5
1009,12416.0,GBR12416.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,55.5,-3.5
1010,12417.0,GBR12417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.5,-2.5
1011,12418.0,GBR12418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.5,-1.5
1012,12774.0,GBR12774.0,96.17,96.53,96.53,96.74,96.46,97.4,96.35,96.57,96.52,54.5,-5.5
1013,12776.0,GBR12776.0,73.27,72.18,72.18,72.18,73.27,74.01,74.01,74.01,74.01,54.5,-3.5
1014,12777.0,GBR12777.0,76.6,78.03,78.03,78.64,77.1,78.82,76.59,80.45,79.98,54.5,-2.5
1015,12778.0,GBR12778.0,77.34,79.17,79.3,79.69,78.56,80.62,80.52,80.66,80.66,54.5,-1.5
1016,12779.0,GBR12779.0,78.09,80.73,80.81,81.44,79.36,80.74,79.63,80.87,80.79,54.5,-0.5
1017,13135.0,GBR13135.0,78.51,80.21,80.39,80.97,79.9,78.96,68.94,80.11,79.49,53.5,-4.5
1018,13136.0,GBR13136.0,80.91,85.33,85.8,86.92,82.69,77.07,67.61,79.35,78.09,53.5,-3.5
1019,13137.0,GBR13137.0,75.5,81.93,82.95,84.21,76.67,76.7,73.17,77.63,77.21,53.5,-2.5
1020,13138.0,GBR13138.0,71.31,77.05,78.16,78.94,72.21,76.48,70.19,76.37,76.09,53.5,-1.5
1021,13139.0,GBR13139.0,84.47,84.76,84.95,85.45,85.39,87.15,86.52,87.03,87.03,53.5,-0.5
1022,13140.0,GBR13140.0,85.24,87.14,87.49,88.34,86.56,89.52,86.86,88.54,88.44,53.5,0.5
1023,13495.0,GBR13495.0,79.26,83.04,83.52,85.13,82.24,87.33,82.47,85.29,85.01,52.5,-4.5
1024,13496.0,GBR13496.0,76.14,79.71,79.88,81.5,79.99,84.78,82.88,84.98,84.83,52.5,-3.5
1025,13497.0,GBR13497.0,62.42,67.33,67.61,68.96,65.11,68.9,65.81,69.45,69.17,52.5,-2.5
1026,13498.0,GBR13498.0,54.37,55.56,55.69,56.52,56.03,59.59,59.33,59.6,59.59,52.5,-1.5
1027,13499.0,GBR13499.0,24.68,25.95,26.19,26.75,25.72,27.41,24.57,27.56,27.42,52.5,-0.5
1028,13500.0,GBR13500.0,53.0,56.91,57.46,58.18,53.52,50.14,35.26,51.94,51.12,52.5,0.5
1029,13501.0,GBR13501.0,78.07,79.75,80.02,80.38,78.43,74.37,69.54,76.33,75.15,52.5,1.5
1030,13854.0,GBR13854.0,73.14,76.28,76.75,77.25,74.4,77.43,77.14,77.63,77.59,51.5,-5.5
1031,13855.0,GBR13855.0,66.77,68.67,68.92,69.31,67.15,63.72,59.43,65.09,64.59,51.5,-4.5
1032,13856.0,GBR13856.0,67.62,70.6,70.79,71.09,67.98,56.99,50.35,59.1,59.98,51.5,-3.5
1033,13857.0,GBR13857.0,33.56,32.46,32.77,33.87,33.28,30.79,28.53,32.41,36.94,51.5,-2.5
1034,13858.0,GBR13858.0,21.98,35.9,36.03,44.2,47.55,38.9,40.84,24.3,47.3,51.5,-1.5
1035,13859.0,GBR13859.0,45.74,57.73,57.91,60.9,65.6,62.42,62.42,48.07,65.09,51.5,-0.5
1036,13860.0,GBR13860.0,72.86,77.91,78.14,78.78,80.79,78.81,78.8,71.38,80.94,51.5,0.5
1037,14214.0,GBR14214.0,79.8,88.38,88.65,88.34,87.98,84.54,83.84,77.8,85.69,50.5,-5.5
1038,14215.0,GBR14215.0,82.72,84.6,84.89,85.04,86.39,84.38,82.5,80.59,84.52,50.5,-4.5
1039,14216.0,GBR14216.0,86.32,86.28,86.31,85.5,85.63,84.7,83.26,84.71,84.8,50.5,-3.5
1040,14217.0,GBR14217.0,79.12,83.82,83.87,84.12,84.65,79.45,76.14,73.05,80.3,50.5,-2.5
1041,14218.0,GBR14218.0,51.36,83.5,84.11,84.22,83.07,61.58,52.62,33.7,65.01,50.5,-1.5
1042,14220.0,GBR14220.0,32.13,78.15,79.69,79.01,72.53,40.03,33.15,19.88,45.41,50.5,0.5
1043,10857.0,CAN10857.0,10.13,30.63,40.08,45.65,72.09,58.2,44.81,46.6,62.12,59.5,-122.5
1044,11216.0,CAN11216.0,14.48,33.48,38.78,43.04,60.52,51.97,42.25,43.34,53.41,58.5,-123.5
1045,11217.0,CAN11217.0,10.48,36.42,39.45,42.14,50.55,43.96,42.16,42.5,44.63,58.5,-122.5
1046,11222.0,CAN11222.0,16.37,58.27,56.9,56.07,58.34,57.07,56.15,56.31,57.45,58.5,-117.5
1047,11223.0,CAN11223.0,2.52,8.78,13.8,18.24,31.67,23.49,17.96,18.37,24.26,58.5,-116.5
1048,11224.0,CAN11224.0,2.47,12.62,20.21,25.06,33.7,27.94,24.68,25.58,28.29,58.5,-115.5
1049,11582.0,CAN11582.0,23.8,56.49,62.68,63.34,68.52,67.5,62.12,63.81,68.11,57.5,-117.5
1050,11583.0,CAN11583.0,22.91,32.86,38.4,43.18,48.72,43.21,43.21,43.21,43.21,57.5,-116.5
1051,11584.0,CAN11584.0,30.85,41.87,45.27,47.8,51.23,47.99,47.97,47.97,48.02,57.5,-115.5
1052,11938.0,CAN11938.0,25.28,39.72,44.94,48.69,52.94,48.82,48.82,48.82,48.82,56.5,-121.5
1053,11939.0,CAN11939.0,53.99,77.99,79.78,83.25,84.53,80.5,82.0,80.31,80.51,56.5,-120.5
1054,11940.0,CAN11940.0,84.63,98.28,98.44,98.64,98.69,98.5,98.45,98.26,98.53,56.5,-119.5
1055,11941.0,CAN11941.0,90.34,98.41,98.4,98.39,98.4,98.39,98.27,98.21,98.4,56.5,-118.5
1056,11942.0,CAN11942.0,93.49,99.4,99.42,99.45,99.46,99.41,99.46,99.44,99.46,56.5,-117.5
1057,11943.0,CAN11943.0,95.44,99.99,99.99,99.99,99.99,99.99,99.97,99.95,99.99,56.5,-116.5
1058,11944.0,CAN11944.0,97.06,99.83,99.78,99.65,99.65,99.79,99.72,99.77,99.79,56.5,-115.5
1059,11948.0,CAN11948.0,97.04,99.36,99.37,99.33,99.26,99.26,99.24,99.16,99.25,56.5,-111.5
1060,12298.0,CAN12298.0,89.01,98.95,99.58,99.5,98.6,98.42,97.55,96.55,98.36,55.5,-121.5
1061,12299.0,CAN12299.0,80.83,98.35,99.97,99.92,98.24,97.39,96.94,95.53,97.39,55.5,-120.5
1062,12300.0,CAN12300.0,88.48,98.51,99.88,99.87,98.96,98.18,98.1,98.07,98.17,55.5,-119.5
1063,12301.0,CAN12301.0,74.3,94.92,99.28,99.18,96.6,94.63,93.89,93.74,94.6,55.5,-118.5
1064,12302.0,CAN12302.0,52.92,98.28,99.6,99.61,99.0,98.23,97.95,97.52,98.24,55.5,-117.5
1065,12303.0,CAN12303.0,69.11,98.19,98.17,98.17,98.04,97.87,96.17,95.57,97.96,55.5,-116.5
1066,12304.0,CAN12304.0,62.37,98.28,98.3,98.45,98.29,98.05,96.1,95.21,98.04,55.5,-115.5
1067,12305.0,CAN12305.0,46.37,99.27,99.42,99.68,99.2,98.72,95.05,92.88,98.73,55.5,-114.5
1068,12306.0,CAN12306.0,26.37,98.92,99.18,98.85,96.35,96.87,84.17,77.87,96.63,55.5,-113.5
1069,12307.0,CAN12307.0,2.67,81.32,97.24,97.68,82.12,65.03,66.47,41.85,63.01,55.5,-112.5
1070,12308.0,CAN12308.0,25.5,93.72,96.38,94.18,93.89,90.22,78.28,71.69,89.12,55.5,-111.5
1071,12312.0,CAN12312.0,24.89,96.12,95.5,91.44,97.09,96.75,92.52,89.34,96.74,55.5,-107.5
1072,12655.0,CAN12655.0,17.51,74.84,75.63,80.7,98.86,99.06,94.13,91.21,98.9,54.5,-124.5
1073,12656.0,CAN12656.0,10.75,97.25,98.2,99.17,92.76,90.1,74.69,61.22,89.53,54.5,-123.5
1074,12657.0,CAN12657.0,27.86,99.15,99.69,99.57,91.46,92.21,81.06,75.41,91.55,54.5,-122.5
1075,12660.0,CAN12660.0,39.33,92.52,93.83,91.09,95.95,95.09,94.13,92.22,94.96,54.5,-119.5
1076,12661.0,CAN12661.0,50.28,97.0,96.46,89.84,96.29,98.07,96.83,94.8,98.02,54.5,-118.5
1077,12662.0,CAN12662.0,47.77,85.72,98.43,96.01,81.99,82.39,77.02,71.98,82.32,54.5,-117.5
1078,12663.0,CAN12663.0,1.46,38.09,98.13,96.22,50.34,33.89,25.39,18.12,33.22,54.5,-116.5
1079,12664.0,CAN12664.0,4.93,21.29,90.34,81.69,35.65,23.81,20.45,18.92,23.57,54.5,-115.5
1080,12665.0,CAN12665.0,4.01,10.93,89.11,65.71,27.85,29.78,25.65,24.52,30.12,54.5,-114.5
1081,12666.0,CAN12666.0,1.16,12.74,16.38,32.53,98.89,98.93,98.93,99.04,98.93,54.5,-113.5
1082,12667.0,CAN12667.0,40.4,50.0,52.59,62.41,99.64,99.72,99.72,99.79,99.72,54.5,-112.5
1083,12668.0,CAN12668.0,1.8,15.76,18.1,34.87,99.02,99.07,99.07,99.09,99.07,54.5,-111.5
1084,12669.0,CAN12669.0,21.95,44.59,47.96,65.65,100.0,100.0,100.0,100.0,100.0,54.5,-110.5
1085,12670.0,CAN12670.0,29.14,34.61,37.37,52.66,100.0,100.0,100.0,100.0,100.0,54.5,-109.5
1086,12671.0,CAN12671.0,46.07,55.14,56.75,82.55,100.0,100.0,100.0,100.0,100.0,54.5,-108.5
1087,12672.0,CAN12672.0,32.56,40.69,43.16,57.91,99.96,99.96,99.96,99.96,99.96,54.5,-107.5
1088,12673.0,CAN12673.0,39.19,42.07,43.05,57.21,99.76,99.8,99.8,99.82,99.8,54.5,-106.5
1089,12674.0,CAN12674.0,27.07,35.22,35.94,57.3,99.76,99.8,99.8,99.82,99.8,54.5,-105.5
1090,12677.0,CAN12677.0,0.0,8.72,11.21,66.4,99.67,99.73,99.74,99.79,99.74,54.5,-102.5
1091,13016.0,CAN13016.0,0.0,0.0,0.04,75.01,98.36,98.3,98.3,98.3,98.3,53.5,-123.5
1092,13017.0,CAN13017.0,50.0,50.0,0.0,58.58,91.3,99.99,99.01,99.26,99.99,53.5,-122.5
1093,13023.0,CAN13023.0,50.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,53.5,-116.5
1094,13024.0,CAN13024.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,50.0,0.0,53.5,-115.5
1095,13025.0,CAN13025.0,50.0,50.0,50.0,72.29,100.0,100.0,100.0,100.0,100.0,53.5,-114.5
1096,13026.0,CAN13026.0,50.0,50.0,50.0,23.7,99.03,100.0,100.0,100.0,100.0,53.5,-113.5
1097,13027.0,CAN13027.0,50.0,0.0,0.0,2.24,99.75,99.85,99.85,99.91,99.85,53.5,-112.5
1098,13028.0,CAN13028.0,20.59,83.26,83.61,91.82,96.71,95.93,74.6,68.45,95.61,53.5,-111.5
1099,13029.0,CAN13029.0,15.78,95.34,96.98,96.93,90.78,85.8,54.11,47.04,84.83,53.5,-110.5
1100,13030.0,CAN13030.0,76.42,98.68,98.69,98.47,98.35,98.62,97.72,97.36,98.63,53.5,-109.5
1101,13031.0,CAN13031.0,94.31,98.56,98.56,98.54,98.54,98.55,98.55,98.48,98.55,53.5,-108.5
1102,13032.0,CAN13032.0,95.83,99.81,99.73,99.6,99.6,99.73,99.72,99.58,99.73,53.5,-107.5
1103,13033.0,CAN13033.0,100.0,100.0,100.0,100.0,100.0,100.0,99.99,100.0,100.0,53.5,-106.5
1104,13034.0,CAN13034.0,50.0,99.02,98.58,98.04,98.04,98.69,97.9,98.25,98.58,53.5,-105.5
1105,13035.0,CAN13035.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,53.5,-104.5
1106,13036.0,CAN13036.0,0.0,0.0,0.02,2.12,2.08,0.0,0.0,0.0,0.0,53.5,-103.5
1107,13037.0,CAN13037.0,50.0,0.0,0.4,0.32,0.07,0.0,0.0,0.0,0.0,53.5,-102.5
1108,13038.0,CAN13038.0,50.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,53.5,-101.5
1109,13039.0,CAN13039.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.5,-100.5
1110,13377.0,CAN13377.0,42.91,48.76,50.18,55.27,55.06,50.08,49.2,50.23,50.23,52.5,-122.5
1111,13378.0,CAN13378.0,32.15,42.41,45.02,54.16,54.13,45.01,45.0,45.01,45.01,52.5,-121.5
1112,13384.0,CAN13384.0,0.0,0.06,36.95,15.42,0.53,0.03,0.03,0.03,0.03,52.5,-115.5
1113,13385.0,CAN13385.0,18.96,17.6,19.41,25.31,25.13,18.63,19.51,18.65,18.65,52.5,-114.5
1114,13386.0,CAN13386.0,10.33,18.48,20.46,28.42,28.43,20.47,19.56,20.82,20.82,52.5,-113.5
1115,13387.0,CAN13387.0,0.0,2.13,4.01,9.0,9.01,3.3,9.23,3.35,3.35,52.5,-112.5
1116,13388.0,CAN13388.0,0.0,0.52,0.72,4.39,4.16,0.72,4.34,0.72,0.72,52.5,-111.5
1117,13389.0,CAN13389.0,16.12,14.02,13.04,8.98,8.93,13.48,18.24,15.28,15.28,52.5,-110.5
1118,13390.0,CAN13390.0,0.0,64.76,71.49,43.07,24.29,48.28,13.03,28.93,48.61,52.5,-109.5
1119,13391.0,CAN13391.0,24.19,46.1,61.69,56.74,31.24,40.53,29.56,25.98,40.07,52.5,-108.5
1120,13392.0,CAN13392.0,31.74,47.75,47.75,44.11,42.01,48.23,53.8,48.74,48.74,52.5,-107.5
1121,13393.0,CAN13393.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,-106.5
1122,13394.0,CAN13394.0,50.0,50.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,52.5,-105.5
1123,13395.0,CAN13395.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,-104.5
1124,13396.0,CAN13396.0,50.0,50.0,50.0,0.0,0.0,0.0,50.0,50.0,0.0,52.5,-103.5
1125,13397.0,CAN13397.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,52.5,-102.5
1126,13398.0,CAN13398.0,50.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,0.0,52.5,-101.5
1127,13399.0,CAN13399.0,50.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,2.87,52.5,-100.5
1128,13739.0,CAN13739.0,0.0,0.57,0.56,3.24,3.25,5.59,5.73,1.71,8.64,51.5,-120.5
1129,13740.0,CAN13740.0,0.0,0.0,0.25,2.84,2.84,0.25,0.3,0.25,0.25,51.5,-119.5
1130,13745.0,CAN13745.0,11.85,19.13,23.82,40.57,40.94,23.92,24.31,25.17,25.17,51.5,-114.5
1131,13746.0,CAN13746.0,0.0,6.68,7.29,11.67,11.65,7.31,7.42,7.42,7.42,51.5,-113.5
1132,13747.0,CAN13747.0,50.0,50.0,50.0,0.0,0.0,50.0,0.0,50.0,50.0,51.5,-112.5
1133,13748.0,CAN13748.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5,-111.5
1134,13749.0,CAN13749.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5,-110.5
1135,13750.0,CAN13750.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5,-109.5
1136,13751.0,CAN13751.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5,-108.5
1137,13752.0,CAN13752.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,51.5,-107.5
1138,13753.0,CAN13753.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,51.5,-106.5
1139,13754.0,CAN13754.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5,-105.5
1140,13755.0,CAN13755.0,50.0,50.0,50.0,5.12,15.04,16.06,7.35,26.58,20.81,51.5,-104.5
1141,13756.0,CAN13756.0,50.0,50.0,50.0,0.0,4.08,3.66,0.02,7.19,7.19,51.5,-103.5
1142,13757.0,CAN13757.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5,-102.5
1143,13758.0,CAN13758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5,-101.5
1144,13759.0,CAN13759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5,-100.5
1145,13760.0,CAN13760.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5,-99.5
1146,13761.0,CAN13761.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5,-98.5
1147,13762.0,CAN13762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5,-97.5
1148,13763.0,CAN13763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5,-96.5
1149,14095.0,CAN14095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5,-124.5
1150,14098.0,CAN14098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5,-121.5
1151,14099.0,CAN14099.0,61.48,68.18,71.57,77.38,89.57,85.42,79.69,91.37,85.52,50.5,-120.5
1152,14100.0,CAN14100.0,52.41,52.09,58.78,77.41,92.46,88.26,83.0,93.91,89.37,50.5,-119.5
1153,14101.0,CAN14101.0,42.01,46.39,50.38,70.17,92.77,84.56,73.47,93.89,85.35,50.5,-118.5
1154,14105.0,CAN14105.0,44.94,48.62,57.82,90.5,95.36,94.89,91.12,95.7,95.19,50.5,-114.5
1155,14106.0,CAN14106.0,23.61,53.76,68.16,95.62,97.82,97.64,95.79,97.9,97.74,50.5,-113.5
1156,14107.0,CAN14107.0,10.05,51.57,62.02,95.44,98.19,96.99,96.04,98.19,97.3,50.5,-112.5
