,iso3,long,lat,SSP1,SSP3,SSP5
1803,CHN15423.0,47.5,123.5,0.0,-0.0,-0.0
1804,CHN15424.0,47.5,124.5,2.23,-0.94,2.13
1805,CHN15425.0,47.5,125.5,71.33,-16.37,-7.4
1806,CHN15426.0,47.5,126.5,158.55,-25.45,-15.36
1807,CHN15427.0,47.5,127.5,-0.36,-2.02,-0.57
1808,CHN15428.0,47.5,128.5,0.0,0.0,0.0
1809,CHN15429.0,47.5,129.5,0.0,0.0,0.0
1810,CHN15433.0,47.5,133.5,19.38,-21.17,-2.92
1811,CHN15746.0,46.5,86.5,139.84,-52.51,-8.74
1812,CHN15747.0,46.5,87.5,0.0,0.0,0.0
1813,CHN15748.0,46.5,88.5,0.0,0.0,0.0
1814,CHN15749.0,46.5,89.5,0.0,0.0,0.0
1815,CHN15750.0,46.5,90.5,0.0,0.0,0.0
1816,CHN15751.0,46.5,91.5,0.0,0.0,0.0
1817,CHN15776.0,46.5,116.5,0.0,0.0,0.0
1818,CHN15777.0,46.5,117.5,27.72,-65.0,-12.39
1819,CHN15778.0,46.5,118.5,246.16,-88.33,-52.25
1820,CHN15779.0,46.5,119.5,379.25,3.56,65.61
1821,CHN15780.0,46.5,120.5,84.14,1.82,5.29
1822,CHN15781.0,46.5,121.5,33.5,-71.17,-20.33
1823,CHN15782.0,46.5,122.5,6.11,-14.24,-5.62
1824,CHN15783.0,46.5,123.5,3.34,-4.58,-0.47
1825,CHN15784.0,46.5,124.5,129.48,-28.26,-14.84
1826,CHN15785.0,46.5,125.5,67.32,-42.54,-13.62
1827,CHN15786.0,46.5,126.5,35.54,-16.96,-10.34
1828,CHN15787.0,46.5,127.5,11.59,-17.27,-13.58
1829,CHN15788.0,46.5,128.5,22.12,-24.4,-19.87
1830,CHN15789.0,46.5,129.5,23.37,-24.37,-17.84
1831,CHN15790.0,46.5,130.5,29.13,-32.42,-23.93
1832,CHN15791.0,46.5,131.5,29.62,10.52,37.31
1833,CHN15792.0,46.5,132.5,0.0,-4.67,-0.03
1834,CHN16103.0,45.5,83.5,10.69,-5.5,6.98
1835,CHN16104.0,45.5,84.5,0.0,0.0,0.0
1836,CHN16105.0,45.5,85.5,0.0,0.0,0.0
1837,CHN16106.0,45.5,86.5,0.0,0.0,0.0
1838,CHN16110.0,45.5,90.5,0.0,0.0,0.0
1839,CHN16111.0,45.5,91.5,0.0,0.0,0.0
1840,CHN16112.0,45.5,92.5,0.0,0.0,0.0
1841,CHN16113.0,45.5,93.5,0.0,0.0,0.0
1842,CHN16135.0,45.5,115.5,0.0,0.0,0.0
1843,CHN16136.0,45.5,116.5,0.0,0.0,0.0
1844,CHN16137.0,45.5,117.5,-0.01,-16.3,-0.01
1845,CHN16138.0,45.5,118.5,0.0,-4.16,0.0
1846,CHN16139.0,45.5,119.5,0.0,0.0,0.0
1847,CHN16140.0,45.5,120.5,0.0,-0.9,0.0
1848,CHN16141.0,45.5,121.5,0.0,0.0,0.0
1849,CHN16142.0,45.5,122.5,0.0,0.0,0.0
1850,CHN16143.0,45.5,123.5,0.0,0.0,0.0
1851,CHN16144.0,45.5,124.5,17.97,-29.3,-1.41
1852,CHN16145.0,45.5,125.5,28.66,-22.56,-0.79
1853,CHN16146.0,45.5,126.5,59.28,-53.47,-1.45
1854,CHN16147.0,45.5,127.5,239.83,32.54,197.84
1855,CHN16148.0,45.5,128.5,0.0,0.0,0.0
1856,CHN16149.0,45.5,129.5,-0.45,-15.26,-15.15
1857,CHN16150.0,45.5,130.5,0.51,-18.32,-11.35
1858,CHN16461.0,44.5,81.5,0.0,0.0,0.0
1859,CHN16462.0,44.5,82.5,5.29,-1.23,-0.03
1860,CHN16463.0,44.5,83.5,0.05,-1.91,0.05
1861,CHN16464.0,44.5,84.5,0.0,-0.13,0.0
1862,CHN16465.0,44.5,85.5,0.0,-0.03,0.0
1863,CHN16466.0,44.5,86.5,0.0,0.0,0.0
1864,CHN16467.0,44.5,87.5,0.0,0.0,0.0
1865,CHN16468.0,44.5,88.5,21.55,-1.48,-23.46
1866,CHN16469.0,44.5,89.5,47.34,-2.3,-11.32
1867,CHN16470.0,44.5,90.5,154.43,-13.83,-19.51
1868,CHN16471.0,44.5,91.5,154.37,-11.42,-27.06
1869,CHN16473.0,44.5,93.5,121.55,-22.51,-27.35
1870,CHN16474.0,44.5,94.5,49.74,-6.04,-21.14
1871,CHN16475.0,44.5,95.5,65.04,-3.55,-34.43
