,fid,GRIDCODE,region,country,lat,lng,iso3
8139,39812,39813,Africa,Mozambique,-20.5,32.5,MOZ
8140,39813,39814,Africa,Mozambique,-20.5,33.5,MOZ
8141,39814,39815,Africa,Mozambique,-20.5,34.5,MOZ
8142,39815,39816,Africa,Mozambique,-20.5,35.5,MOZ
8143,40171,40172,Africa,Mozambique,-21.5,31.5,MOZ
8144,40172,40173,Africa,Mozambique,-21.5,32.5,MOZ
8145,40173,40174,Africa,Mozambique,-21.5,33.5,MOZ
8146,40174,40175,Africa,Mozambique,-21.5,34.5,MOZ
8147,40175,40176,Africa,Mozambique,-21.5,35.5,MOZ
8148,40531,40532,Africa,Mozambique,-22.5,31.5,MOZ
8149,40532,40533,Africa,Mozambique,-22.5,32.5,MOZ
8150,40533,40534,Africa,Mozambique,-22.5,33.5,MOZ
8151,40534,40535,Africa,Mozambique,-22.5,34.5,MOZ
8152,40535,40536,Africa,Mozambique,-22.5,35.5,MOZ
8153,40892,40893,Africa,Mozambique,-23.5,32.5,MOZ
8154,40893,40894,Africa,Mozambique,-23.5,33.5,MOZ
8155,40894,40895,Africa,Mozambique,-23.5,34.5,MOZ
8156,40895,40896,Africa,Mozambique,-23.5,35.5,MOZ
8157,41251,41252,Africa,Mozambique,-24.5,31.5,MOZ
8158,41252,41253,Africa,Mozambique,-24.5,32.5,MOZ
8159,41253,41254,Africa,Mozambique,-24.5,33.5,MOZ
8160,41254,41255,Africa,Mozambique,-24.5,34.5,MOZ
8161,41255,41256,Africa,Mozambique,-24.5,35.5,MOZ
8162,41611,41612,Africa,Mozambique,-25.5,31.5,MOZ
8163,41612,41613,Africa,Mozambique,-25.5,32.5,MOZ
8164,41613,41614,Africa,Mozambique,-25.5,33.5,MOZ
8165,41972,41973,Africa,Mozambique,-26.5,32.5,MOZ
8166,36470,36471,South America,Bolivia,-11.5,-69.5,BOL
8167,36473,36474,South America,Bolivia,-11.5,-66.5,BOL
8168,36833,36834,South America,Bolivia,-12.5,-66.5,BOL
8169,36834,36835,South America,Bolivia,-12.5,-65.5,BOL
8170,37191,37192,South America,Bolivia,-13.5,-68.5,BOL
8171,37192,37193,South America,Bolivia,-13.5,-67.5,BOL
8172,37193,37194,South America,Bolivia,-13.5,-66.5,BOL
8173,37194,37195,South America,Bolivia,-13.5,-65.5,BOL
8174,37195,37196,South America,Bolivia,-13.5,-64.5,BOL
8175,37196,37197,South America,Bolivia,-13.5,-63.5,BOL
8176,37550,37551,South America,Bolivia,-14.5,-69.5,BOL
8177,37551,37552,South America,Bolivia,-14.5,-68.5,BOL
8178,37552,37553,South America,Bolivia,-14.5,-67.5,BOL
8179,37553,37554,South America,Bolivia,-14.5,-66.5,BOL
8180,37554,37555,South America,Bolivia,-14.5,-65.5,BOL
8181,37555,37556,South America,Bolivia,-14.5,-64.5,BOL
8182,37556,37557,South America,Bolivia,-14.5,-63.5,BOL
8183,37558,37559,South America,Bolivia,-14.5,-61.5,BOL
8184,37910,37911,South America,Bolivia,-15.5,-69.5,BOL
8185,37911,37912,South America,Bolivia,-15.5,-68.5,BOL
8186,37912,37913,South America,Bolivia,-15.5,-67.5,BOL
8187,37913,37914,South America,Bolivia,-15.5,-66.5,BOL
8188,37914,37915,South America,Bolivia,-15.5,-65.5,BOL
8189,37915,37916,South America,Bolivia,-15.5,-64.5,BOL
8190,37916,37917,South America,Bolivia,-15.5,-63.5,BOL
8191,37917,37918,South America,Bolivia,-15.5,-62.5,BOL
8192,37918,37919,South America,Bolivia,-15.5,-61.5,BOL
8193,38270,38271,South America,Bolivia,-16.5,-69.5,BOL
8194,38271,38272,South America,Bolivia,-16.5,-68.5,BOL
8195,38272,38273,South America,Bolivia,-16.5,-67.5,BOL
8196,38273,38274,South America,Bolivia,-16.5,-66.5,BOL
8197,38274,38275,South America,Bolivia,-16.5,-65.5,BOL
8198,38275,38276,South America,Bolivia,-16.5,-64.5,BOL
8199,38276,38277,South America,Bolivia,-16.5,-63.5,BOL
8200,38277,38278,South America,Bolivia,-16.5,-62.5,BOL
8201,38278,38279,South America,Bolivia,-16.5,-61.5,BOL
8202,38631,38632,South America,Bolivia,-17.5,-68.5,BOL
8203,38632,38633,South America,Bolivia,-17.5,-67.5,BOL
8204,38633,38634,South America,Bolivia,-17.5,-66.5,BOL
8205,38634,38635,South America,Bolivia,-17.5,-65.5,BOL
8206,38635,38636,South America,Bolivia,-17.5,-64.5,BOL
8207,38636,38637,South America,Bolivia,-17.5,-63.5,BOL
8208,38637,38638,South America,Bolivia,-17.5,-62.5,BOL
8209,38638,38639,South America,Bolivia,-17.5,-61.5,BOL
8210,38639,38640,South America,Bolivia,-17.5,-60.5,BOL
8211,38640,38641,South America,Bolivia,-17.5,-59.5,BOL
8212,38992,38993,South America,Bolivia,-18.5,-67.5,BOL
8213,38993,38994,South America,Bolivia,-18.5,-66.5,BOL
8214,38994,38995,South America,Bolivia,-18.5,-65.5,BOL
8215,38995,38996,South America,Bolivia,-18.5,-64.5,BOL
8216,38996,38997,South America,Bolivia,-18.5,-63.5,BOL
8217,38997,38998,South America,Bolivia,-18.5,-62.5,BOL
8218,38998,38999,South America,Bolivia,-18.5,-61.5,BOL
8219,38999,39000,South America,Bolivia,-18.5,-60.5,BOL
8220,39000,39001,South America,Bolivia,-18.5,-59.5,BOL
8221,39001,39002,South America,Bolivia,-18.5,-58.5,BOL
8222,39352,39353,South America,Bolivia,-19.5,-67.5,BOL
8223,39353,39354,South America,Bolivia,-19.5,-66.5,BOL
8224,39354,39355,South America,Bolivia,-19.5,-65.5,BOL
8225,39355,39356,South America,Bolivia,-19.5,-64.5,BOL
8226,39356,39357,South America,Bolivia,-19.5,-63.5,BOL
8227,39357,39358,South America,Bolivia,-19.5,-62.5,BOL
8228,39713,39714,South America,Bolivia,-20.5,-66.5,BOL
8229,39714,39715,South America,Bolivia,-20.5,-65.5,BOL
8230,39715,39716,South America,Bolivia,-20.5,-64.5,BOL
8231,39716,39717,South America,Bolivia,-20.5,-63.5,BOL
8232,40072,40073,South America,Bolivia,-21.5,-67.5,BOL
8233,40075,40076,South America,Bolivia,-21.5,-64.5,BOL
8234,36948,36949,Africa,Madagascar,-12.5,48.5,MDG
8235,36949,36950,Africa,Madagascar,-12.5,49.5,MDG
8236,37308,37309,Africa,Madagascar,-13.5,48.5,MDG
8237,37309,37310,Africa,Madagascar,-13.5,49.5,MDG
8238,37310,37311,Africa,Madagascar,-13.5,50.5,MDG
8239,37667,37668,Africa,Madagascar,-14.5,47.5,MDG
8240,37668,37669,Africa,Madagascar,-14.5,48.5,MDG
8241,37669,37670,Africa,Madagascar,-14.5,49.5,MDG
8242,37670,37671,Africa,Madagascar,-14.5,50.5,MDG
8243,38026,38027,Africa,Madagascar,-15.5,46.5,MDG
8244,38027,38028,Africa,Madagascar,-15.5,47.5,MDG
8245,38028,38029,Africa,Madagascar,-15.5,48.5,MDG
8246,38029,38030,Africa,Madagascar,-15.5,49.5,MDG
8247,38030,38031,Africa,Madagascar,-15.5,50.5,MDG
8248,38384,38385,Africa,Madagascar,-16.5,44.5,MDG
8249,38385,38386,Africa,Madagascar,-16.5,45.5,MDG
8250,38386,38387,Africa,Madagascar,-16.5,46.5,MDG
8251,38387,38388,Africa,Madagascar,-16.5,47.5,MDG
8252,38388,38389,Africa,Madagascar,-16.5,48.5,MDG
8253,38389,38390,Africa,Madagascar,-16.5,49.5,MDG
8254,38744,38745,Africa,Madagascar,-17.5,44.5,MDG
8255,38745,38746,Africa,Madagascar,-17.5,45.5,MDG
8256,38746,38747,Africa,Madagascar,-17.5,46.5,MDG
8257,38747,38748,Africa,Madagascar,-17.5,47.5,MDG
8258,38748,38749,Africa,Madagascar,-17.5,48.5,MDG
8259,38749,38750,Africa,Madagascar,-17.5,49.5,MDG
8260,39104,39105,Africa,Madagascar,-18.5,44.5,MDG
8261,39105,39106,Africa,Madagascar,-18.5,45.5,MDG
8262,39106,39107,Africa,Madagascar,-18.5,46.5,MDG
8263,39107,39108,Africa,Madagascar,-18.5,47.5,MDG
8264,39108,39109,Africa,Madagascar,-18.5,48.5,MDG
8265,39109,39110,Africa,Madagascar,-18.5,49.5,MDG
8266,39464,39465,Africa,Madagascar,-19.5,44.5,MDG
8267,39465,39466,Africa,Madagascar,-19.5,45.5,MDG
8268,39466,39467,Africa,Madagascar,-19.5,46.5,MDG
8269,39467,39468,Africa,Madagascar,-19.5,47.5,MDG
8270,39468,39469,Africa,Madagascar,-19.5,48.5,MDG
8271,39824,39825,Africa,Madagascar,-20.5,44.5,MDG
8272,39825,39826,Africa,Madagascar,-20.5,45.5,MDG
8273,39826,39827,Africa,Madagascar,-20.5,46.5,MDG
8274,39827,39828,Africa,Madagascar,-20.5,47.5,MDG
8275,39828,39829,Africa,Madagascar,-20.5,48.5,MDG
8276,40183,40184,Africa,Madagascar,-21.5,43.5,MDG
8277,40184,40185,Africa,Madagascar,-21.5,44.5,MDG
8278,40185,40186,Africa,Madagascar,-21.5,45.5,MDG
8279,40186,40187,Africa,Madagascar,-21.5,46.5,MDG
8280,40187,40188,Africa,Madagascar,-21.5,47.5,MDG
8281,40188,40189,Africa,Madagascar,-21.5,48.5,MDG
8282,40543,40544,Africa,Madagascar,-22.5,43.5,MDG
8283,40544,40545,Africa,Madagascar,-22.5,44.5,MDG
8284,40545,40546,Africa,Madagascar,-22.5,45.5,MDG
8285,40546,40547,Africa,Madagascar,-22.5,46.5,MDG
8286,40547,40548,Africa,Madagascar,-22.5,47.5,MDG
8287,40903,40904,Africa,Madagascar,-23.5,43.5,MDG
8288,40904,40905,Africa,Madagascar,-23.5,44.5,MDG
8289,40905,40906,Africa,Madagascar,-23.5,45.5,MDG
8290,40906,40907,Africa,Madagascar,-23.5,46.5,MDG
8291,40907,40908,Africa,Madagascar,-23.5,47.5,MDG
8292,41263,41264,Africa,Madagascar,-24.5,43.5,MDG
8293,41264,41265,Africa,Madagascar,-24.5,44.5,MDG
8294,41265,41266,Africa,Madagascar,-24.5,45.5,MDG
8295,41266,41267,Africa,Madagascar,-24.5,46.5,MDG
8296,41267,41268,Africa,Madagascar,-24.5,47.5,MDG
8297,41624,41625,Africa,Madagascar,-25.5,44.5,MDG
8298,41625,41626,Africa,Madagascar,-25.5,45.5,MDG
8299,37041,37042,Oceania,Australia,-12.5,141.5,AUS
8300,37042,37043,Oceania,Australia,-12.5,142.5,AUS
8301,37401,37402,Oceania,Australia,-13.5,141.5,AUS
8302,37745,37746,Oceania,Australia,-14.5,125.5,AUS
8303,37763,37764,Oceania,Australia,-14.5,143.5,AUS
8304,38104,38105,Oceania,Australia,-15.5,124.5,AUS
8305,38108,38109,Oceania,Australia,-15.5,128.5,AUS
8306,38123,38124,Oceania,Australia,-15.5,143.5,AUS
8307,38124,38125,Oceania,Australia,-15.5,144.5,AUS
8308,38125,38126,Oceania,Australia,-15.5,145.5,AUS
8309,38463,38464,Oceania,Australia,-16.5,123.5,AUS
8310,38464,38465,Oceania,Australia,-16.5,124.5,AUS
8311,38468,38469,Oceania,Australia,-16.5,128.5,AUS
8312,38482,38483,Oceania,Australia,-16.5,142.5,AUS
8313,38483,38484,Oceania,Australia,-16.5,143.5,AUS
8314,38484,38485,Oceania,Australia,-16.5,144.5,AUS
8315,38485,38486,Oceania,Australia,-16.5,145.5,AUS
8316,38843,38844,Oceania,Australia,-17.5,143.5,AUS
8317,38845,38846,Oceania,Australia,-17.5,145.5,AUS
8318,39181,39182,Oceania,Australia,-18.5,121.5,AUS
8319,39182,39183,Oceania,Australia,-18.5,122.5,AUS
8320,39202,39203,Oceania,Australia,-18.5,142.5,AUS
8321,39203,39204,Oceania,Australia,-18.5,143.5,AUS
8322,39206,39207,Oceania,Australia,-18.5,146.5,AUS
8323,39540,39541,Oceania,Australia,-19.5,120.5,AUS
8324,39541,39542,Oceania,Australia,-19.5,121.5,AUS
8325,39564,39565,Oceania,Australia,-19.5,144.5,AUS
8326,39565,39566,Oceania,Australia,-19.5,145.5,AUS
8327,39566,39567,Oceania,Australia,-19.5,146.5,AUS
8328,39567,39568,Oceania,Australia,-19.5,147.5,AUS
8329,39568,39569,Oceania,Australia,-19.5,148.5,AUS
8330,39925,39926,Oceania,Australia,-20.5,145.5,AUS
8331,39926,39927,Oceania,Australia,-20.5,146.5,AUS
8332,39927,39928,Oceania,Australia,-20.5,147.5,AUS
8333,39928,39929,Oceania,Australia,-20.5,148.5,AUS
8334,40287,40288,Oceania,Australia,-21.5,147.5,AUS
8335,40288,40289,Oceania,Australia,-21.5,148.5,AUS
8336,40289,40290,Oceania,Australia,-21.5,149.5,AUS
8337,40647,40648,Oceania,Australia,-22.5,147.5,AUS
8338,40648,40649,Oceania,Australia,-22.5,148.5,AUS
8339,40649,40650,Oceania,Australia,-22.5,149.5,AUS
8340,40650,40651,Oceania,Australia,-22.5,150.5,AUS
8341,41006,41007,Oceania,Australia,-23.5,146.5,AUS
8342,41007,41008,Oceania,Australia,-23.5,147.5,AUS
8343,41008,41009,Oceania,Australia,-23.5,148.5,AUS
8344,41009,41010,Oceania,Australia,-23.5,149.5,AUS
8345,41010,41011,Oceania,Australia,-23.5,150.5,AUS
8346,41011,41012,Oceania,Australia,-23.5,151.5,AUS
8347,41367,41368,Oceania,Australia,-24.5,147.5,AUS
8348,41368,41369,Oceania,Australia,-24.5,148.5,AUS
8349,41369,41370,Oceania,Australia,-24.5,149.5,AUS
8350,41370,41371,Oceania,Australia,-24.5,150.5,AUS
8351,41371,41372,Oceania,Australia,-24.5,151.5,AUS
8352,41372,41373,Oceania,Australia,-24.5,152.5,AUS
8353,41728,41729,Oceania,Australia,-25.5,148.5,AUS
8354,41729,41730,Oceania,Australia,-25.5,149.5,AUS
8355,41730,41731,Oceania,Australia,-25.5,150.5,AUS
8356,41731,41732,Oceania,Australia,-25.5,151.5,AUS
8357,41732,41733,Oceania,Australia,-25.5,152.5,AUS
8358,42087,42088,Oceania,Australia,-26.5,147.5,AUS
8359,42088,42089,Oceania,Australia,-26.5,148.5,AUS
8360,42089,42090,Oceania,Australia,-26.5,149.5,AUS
8361,42090,42091,Oceania,Australia,-26.5,150.5,AUS
8362,42091,42092,Oceania,Australia,-26.5,151.5,AUS
8363,42092,42093,Oceania,Australia,-26.5,152.5,AUS
8364,42413,42414,Oceania,Australia,-27.5,113.5,AUS
8365,42414,42415,Oceania,Australia,-27.5,114.5,AUS
8366,42415,42416,Oceania,Australia,-27.5,115.5,AUS
8367,42447,42448,Oceania,Australia,-27.5,147.5,AUS
8368,42448,42449,Oceania,Australia,-27.5,148.5,AUS
8369,42449,42450,Oceania,Australia,-27.5,149.5,AUS
8370,42450,42451,Oceania,Australia,-27.5,150.5,AUS
8371,42451,42452,Oceania,Australia,-27.5,151.5,AUS
8372,42452,42453,Oceania,Australia,-27.5,152.5,AUS
8373,42453,42454,Oceania,Australia,-27.5,153.5,AUS
8374,42774,42775,Oceania,Australia,-28.5,114.5,AUS
8375,42775,42776,Oceania,Australia,-28.5,115.5,AUS
8376,42776,42777,Oceania,Australia,-28.5,116.5,AUS
8377,42808,42809,Oceania,Australia,-28.5,148.5,AUS
8378,42809,42810,Oceania,Australia,-28.5,149.5,AUS
8379,42810,42811,Oceania,Australia,-28.5,150.5,AUS
8380,42811,42812,Oceania,Australia,-28.5,151.5,AUS
8381,42812,42813,Oceania,Australia,-28.5,152.5,AUS
8382,42813,42814,Oceania,Australia,-28.5,153.5,AUS
8383,43134,43135,Oceania,Australia,-29.5,114.5,AUS
8384,43135,43136,Oceania,Australia,-29.5,115.5,AUS
8385,43136,43137,Oceania,Australia,-29.5,116.5,AUS
8386,43137,43138,Oceania,Australia,-29.5,117.5,AUS
8387,43165,43166,Oceania,Australia,-29.5,145.5,AUS
8388,43166,43167,Oceania,Australia,-29.5,146.5,AUS
8389,43167,43168,Oceania,Australia,-29.5,147.5,AUS
8390,43168,43169,Oceania,Australia,-29.5,148.5,AUS
8391,43169,43170,Oceania,Australia,-29.5,149.5,AUS
8392,43170,43171,Oceania,Australia,-29.5,150.5,AUS
8393,43171,43172,Oceania,Australia,-29.5,151.5,AUS
8394,43172,43173,Oceania,Australia,-29.5,152.5,AUS
8395,43173,43174,Oceania,Australia,-29.5,153.5,AUS
8396,43495,43496,Oceania,Australia,-30.5,115.5,AUS
8397,43496,43497,Oceania,Australia,-30.5,116.5,AUS
8398,43497,43498,Oceania,Australia,-30.5,117.5,AUS
8399,43498,43499,Oceania,Australia,-30.5,118.5,AUS
8400,43499,43500,Oceania,Australia,-30.5,119.5,AUS
8401,43500,43501,Oceania,Australia,-30.5,120.5,AUS
8402,43502,43503,Oceania,Australia,-30.5,122.5,AUS
8403,43526,43527,Oceania,Australia,-30.5,146.5,AUS
8404,43527,43528,Oceania,Australia,-30.5,147.5,AUS
8405,43528,43529,Oceania,Australia,-30.5,148.5,AUS
8406,43529,43530,Oceania,Australia,-30.5,149.5,AUS
8407,43530,43531,Oceania,Australia,-30.5,150.5,AUS
8408,43531,43532,Oceania,Australia,-30.5,151.5,AUS
8409,43532,43533,Oceania,Australia,-30.5,152.5,AUS
8410,43855,43856,Oceania,Australia,-31.5,115.5,AUS
8411,43856,43857,Oceania,Australia,-31.5,116.5,AUS
8412,43857,43858,Oceania,Australia,-31.5,117.5,AUS
8413,43858,43859,Oceania,Australia,-31.5,118.5,AUS
8414,43859,43860,Oceania,Australia,-31.5,119.5,AUS
8415,43860,43861,Oceania,Australia,-31.5,120.5,AUS
8416,43861,43862,Oceania,Australia,-31.5,121.5,AUS
8417,43862,43863,Oceania,Australia,-31.5,122.5,AUS
8418,43871,43872,Oceania,Australia,-31.5,131.5,AUS
8419,43872,43873,Oceania,Australia,-31.5,132.5,AUS
8420,43873,43874,Oceania,Australia,-31.5,133.5,AUS
8421,43878,43879,Oceania,Australia,-31.5,138.5,AUS
8422,43885,43886,Oceania,Australia,-31.5,145.5,AUS
8423,43886,43887,Oceania,Australia,-31.5,146.5,AUS
8424,43887,43888,Oceania,Australia,-31.5,147.5,AUS
8425,43888,43889,Oceania,Australia,-31.5,148.5,AUS
8426,43889,43890,Oceania,Australia,-31.5,149.5,AUS
8427,43890,43891,Oceania,Australia,-31.5,150.5,AUS
8428,43891,43892,Oceania,Australia,-31.5,151.5,AUS
8429,43892,43893,Oceania,Australia,-31.5,152.5,AUS
8430,44215,44216,Oceania,Australia,-32.5,115.5,AUS
8431,44216,44217,Oceania,Australia,-32.5,116.5,AUS
8432,44217,44218,Oceania,Australia,-32.5,117.5,AUS
8433,44218,44219,Oceania,Australia,-32.5,118.5,AUS
8434,44219,44220,Oceania,Australia,-32.5,119.5,AUS
8435,44221,44222,Oceania,Australia,-32.5,121.5,AUS
8436,44222,44223,Oceania,Australia,-32.5,122.5,AUS
8437,44223,44224,Oceania,Australia,-32.5,123.5,AUS
8438,44233,44234,Oceania,Australia,-32.5,133.5,AUS
8439,44234,44235,Oceania,Australia,-32.5,134.5,AUS
8440,44235,44236,Oceania,Australia,-32.5,135.5,AUS
8441,44236,44237,Oceania,Australia,-32.5,136.5,AUS
8442,44237,44238,Oceania,Australia,-32.5,137.5,AUS
8443,44238,44239,Oceania,Australia,-32.5,138.5,AUS
8444,44239,44240,Oceania,Australia,-32.5,139.5,AUS
8445,44245,44246,Oceania,Australia,-32.5,145.5,AUS
8446,44246,44247,Oceania,Australia,-32.5,146.5,AUS
8447,44247,44248,Oceania,Australia,-32.5,147.5,AUS
8448,44248,44249,Oceania,Australia,-32.5,148.5,AUS
8449,44249,44250,Oceania,Australia,-32.5,149.5,AUS
8450,44250,44251,Oceania,Australia,-32.5,150.5,AUS
8451,44251,44252,Oceania,Australia,-32.5,151.5,AUS
8452,44252,44253,Oceania,Australia,-32.5,152.5,AUS
8453,44575,44576,Oceania,Australia,-33.5,115.5,AUS
8454,44576,44577,Oceania,Australia,-33.5,116.5,AUS
8455,44577,44578,Oceania,Australia,-33.5,117.5,AUS
8456,44578,44579,Oceania,Australia,-33.5,118.5,AUS
8457,44579,44580,Oceania,Australia,-33.5,119.5,AUS
8458,44580,44581,Oceania,Australia,-33.5,120.5,AUS
8459,44581,44582,Oceania,Australia,-33.5,121.5,AUS
8460,44582,44583,Oceania,Australia,-33.5,122.5,AUS
8461,44583,44584,Oceania,Australia,-33.5,123.5,AUS
8462,44594,44595,Oceania,Australia,-33.5,134.5,AUS
8463,44595,44596,Oceania,Australia,-33.5,135.5,AUS
8464,44596,44597,Oceania,Australia,-33.5,136.5,AUS
8465,44597,44598,Oceania,Australia,-33.5,137.5,AUS
8466,44598,44599,Oceania,Australia,-33.5,138.5,AUS
8467,44599,44600,Oceania,Australia,-33.5,139.5,AUS
8468,44601,44602,Oceania,Australia,-33.5,141.5,AUS
8469,44602,44603,Oceania,Australia,-33.5,142.5,AUS
8470,44604,44605,Oceania,Australia,-33.5,144.5,AUS
8471,44605,44606,Oceania,Australia,-33.5,145.5,AUS
8472,44606,44607,Oceania,Australia,-33.5,146.5,AUS
8473,44607,44608,Oceania,Australia,-33.5,147.5,AUS
8474,44608,44609,Oceania,Australia,-33.5,148.5,AUS
8475,44609,44610,Oceania,Australia,-33.5,149.5,AUS
8476,44610,44611,Oceania,Australia,-33.5,150.5,AUS
8477,44935,44936,Oceania,Australia,-34.5,115.5,AUS
8478,44936,44937,Oceania,Australia,-34.5,116.5,AUS
8479,44937,44938,Oceania,Australia,-34.5,117.5,AUS
8480,44938,44939,Oceania,Australia,-34.5,118.5,AUS
8481,44939,44940,Oceania,Australia,-34.5,119.5,AUS
8482,44942,44943,Oceania,Australia,-34.5,122.5,AUS
8483,44955,44956,Oceania,Australia,-34.5,135.5,AUS
8484,44956,44957,Oceania,Australia,-34.5,136.5,AUS
8485,44957,44958,Oceania,Australia,-34.5,137.5,AUS
8486,44958,44959,Oceania,Australia,-34.5,138.5,AUS
8487,44959,44960,Oceania,Australia,-34.5,139.5,AUS
8488,44960,44961,Oceania,Australia,-34.5,140.5,AUS
8489,44961,44962,Oceania,Australia,-34.5,141.5,AUS
8490,44962,44963,Oceania,Australia,-34.5,142.5,AUS
8491,44963,44964,Oceania,Australia,-34.5,143.5,AUS
8492,44964,44965,Oceania,Australia,-34.5,144.5,AUS
8493,44965,44966,Oceania,Australia,-34.5,145.5,AUS
8494,44966,44967,Oceania,Australia,-34.5,146.5,AUS
8495,44967,44968,Oceania,Australia,-34.5,147.5,AUS
8496,44968,44969,Oceania,Australia,-34.5,148.5,AUS
8497,44969,44970,Oceania,Australia,-34.5,149.5,AUS
8498,44970,44971,Oceania,Australia,-34.5,150.5,AUS
8499,45316,45317,Oceania,Australia,-35.5,136.5,AUS
8500,45317,45318,Oceania,Australia,-35.5,137.5,AUS
8501,45318,45319,Oceania,Australia,-35.5,138.5,AUS
8502,45319,45320,Oceania,Australia,-35.5,139.5,AUS
8503,45320,45321,Oceania,Australia,-35.5,140.5,AUS
8504,45321,45322,Oceania,Australia,-35.5,141.5,AUS
8505,45322,45323,Oceania,Australia,-35.5,142.5,AUS
8506,45323,45324,Oceania,Australia,-35.5,143.5,AUS
8507,45324,45325,Oceania,Australia,-35.5,144.5,AUS
8508,45325,45326,Oceania,Australia,-35.5,145.5,AUS
8509,45326,45327,Oceania,Australia,-35.5,146.5,AUS
8510,45327,45328,Oceania,Australia,-35.5,147.5,AUS
8511,45328,45329,Oceania,Australia,-35.5,148.5,AUS
8512,45329,45330,Oceania,Australia,-35.5,149.5,AUS
8513,45330,45331,Oceania,Australia,-35.5,150.5,AUS
8514,45679,45680,Oceania,Australia,-36.5,139.5,AUS
8515,45680,45681,Oceania,Australia,-36.5,140.5,AUS
8516,45681,45682,Oceania,Australia,-36.5,141.5,AUS
8517,45682,45683,Oceania,Australia,-36.5,142.5,AUS
8518,45683,45684,Oceania,Australia,-36.5,143.5,AUS
8519,45684,45685,Oceania,Australia,-36.5,144.5,AUS
8520,45685,45686,Oceania,Australia,-36.5,145.5,AUS
8521,45686,45687,Oceania,Australia,-36.5,146.5,AUS
8522,45687,45688,Oceania,Australia,-36.5,147.5,AUS
8523,45688,45689,Oceania,Australia,-36.5,148.5,AUS
8524,45689,45690,Oceania,Australia,-36.5,149.5,AUS
8525,46039,46040,Oceania,Australia,-37.5,139.5,AUS
8526,46040,46041,Oceania,Australia,-37.5,140.5,AUS
8527,46041,46042,Oceania,Australia,-37.5,141.5,AUS
8528,46042,46043,Oceania,Australia,-37.5,142.5,AUS
8529,46043,46044,Oceania,Australia,-37.5,143.5,AUS
8530,46044,46045,Oceania,Australia,-37.5,144.5,AUS
8531,46045,46046,Oceania,Australia,-37.5,145.5,AUS
8532,46046,46047,Oceania,Australia,-37.5,146.5,AUS
8533,46047,46048,Oceania,Australia,-37.5,147.5,AUS
8534,46048,46049,Oceania,Australia,-37.5,148.5,AUS
8535,46049,46050,Oceania,Australia,-37.5,149.5,AUS
8536,46401,46402,Oceania,Australia,-38.5,141.5,AUS
8537,46402,46403,Oceania,Australia,-38.5,142.5,AUS
8538,46403,46404,Oceania,Australia,-38.5,143.5,AUS
8539,46404,46405,Oceania,Australia,-38.5,144.5,AUS
8540,46405,46406,Oceania,Australia,-38.5,145.5,AUS
8541,46406,46407,Oceania,Australia,-38.5,146.5,AUS
8542,46407,46408,Oceania,Australia,-38.5,147.5,AUS
8543,46763,46764,Oceania,Australia,-39.5,143.5,AUS
8544,46764,46765,Oceania,Australia,-39.5,144.5,AUS
8545,46767,46768,Oceania,Australia,-39.5,147.5,AUS
8546,46768,46769,Oceania,Australia,-39.5,148.5,AUS
8547,47124,47125,Oceania,Australia,-40.5,144.5,AUS
8548,47125,47126,Oceania,Australia,-40.5,145.5,AUS
8549,47127,47128,Oceania,Australia,-40.5,147.5,AUS
8550,47128,47129,Oceania,Australia,-40.5,148.5,AUS
8551,47485,47486,Oceania,Australia,-41.5,145.5,AUS
8552,47486,47487,Oceania,Australia,-41.5,146.5,AUS
8553,47487,47488,Oceania,Australia,-41.5,147.5,AUS
8554,47488,47489,Oceania,Australia,-41.5,148.5,AUS
8555,47846,47847,Oceania,Australia,-42.5,146.5,AUS
8556,47847,47848,Oceania,Australia,-42.5,147.5,AUS
8557,47848,47849,Oceania,Australia,-42.5,148.5,AUS
8558,48206,48207,Oceania,Australia,-43.5,146.5,AUS
8559,48207,48208,Oceania,Australia,-43.5,147.5,AUS
8560,38369,38370,Africa,Zimbabwe,-16.5,29.5,ZWE
8561,38728,38729,Africa,Zimbabwe,-17.5,28.5,ZWE
8562,38729,38730,Africa,Zimbabwe,-17.5,29.5,ZWE
8563,38730,38731,Africa,Zimbabwe,-17.5,30.5,ZWE
8564,38731,38732,Africa,Zimbabwe,-17.5,31.5,ZWE
8565,39087,39088,Africa,Zimbabwe,-18.5,27.5,ZWE
8566,39088,39089,Africa,Zimbabwe,-18.5,28.5,ZWE
8567,39089,39090,Africa,Zimbabwe,-18.5,29.5,ZWE
8568,39090,39091,Africa,Zimbabwe,-18.5,30.5,ZWE
8569,39091,39092,Africa,Zimbabwe,-18.5,31.5,ZWE
8570,39445,39446,Africa,Zimbabwe,-19.5,25.5,ZWE
8571,39446,39447,Africa,Zimbabwe,-19.5,26.5,ZWE
8572,39447,39448,Africa,Zimbabwe,-19.5,27.5,ZWE
8573,39448,39449,Africa,Zimbabwe,-19.5,28.5,ZWE
8574,39449,39450,Africa,Zimbabwe,-19.5,29.5,ZWE
8575,39450,39451,Africa,Zimbabwe,-19.5,30.5,ZWE
8576,39451,39452,Africa,Zimbabwe,-19.5,31.5,ZWE
8577,39806,39807,Africa,Zimbabwe,-20.5,26.5,ZWE
8578,39807,39808,Africa,Zimbabwe,-20.5,27.5,ZWE
8579,39808,39809,Africa,Zimbabwe,-20.5,28.5,ZWE
8580,39809,39810,Africa,Zimbabwe,-20.5,29.5,ZWE
